Station,District,Tehsil,Block,Latitude,Longitude,n_2026_months,n_2026_records,first_2026,last_record,full26
"Prathmik Vidhyalaya, Vidokhar Medni",HAMIRPUR,-,-,25.789289,80.078332,0,0,,2025-05-17 18:00:00,False
"Prathmik Vidhyalaya, vilodhpura",BAGHPAT,-,-,29.005606,77.335548,9,794,2026-01-01 00:00:00,2026-09-04 12:00:00,True
Prathmik Vidyalaya 6Th Wahini-Meerut-Medium,MEERUT,-,-,29.0357,77.7037,1,51,2026-01-01 00:00:00,2026-01-13 12:00:00,False
Prathmik Vidyalaya 6Th Wahini-Meerut-Shallow,MEERUT,-,-,29.0357,77.7037,5,542,2026-01-01 00:00:00,2026-05-30 00:00:00,False
"Prathmik vidhayalaya, Badholi",MEERUT,-,-,28.834331,77.790084,7,769,2026-01-01 10:27:00,2026-07-23 10:27:00,False
"Prathmik vidhayalaya, Incholi",MEERUT,-,-,29.025908,77.814892,7,778,2026-01-01 00:06:00,2026-07-23 12:06:00,False
"Prathmik vidhyalaya, Husainpur Kalan",BANDA,-,-,25.290537,80.405157,7,798,2026-01-01 04:34:00,2026-07-23 10:34:00,False
"Prathmik vidhyalaya, Mohan Purwa",BANDA,-,-,25.500926,80.248476,7,776,2026-01-01 04:40:00,2026-07-23 10:40:00,False
"Pratmik Vidhyalaya, Kakaruwa",LALITPUR,-,-,24.469372,78.630085,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Pre Secondry School Fatehgarh,BUDAUN,-,-,27.815033,79.32711,0,0,,2024-10-08 18:00:00,False
Priamry School Mukasim,SONBHADRA,-,-,24.770778,82.926456,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primaray School, Chherat Sudhal",MAHOBA,-,-,27.959399,78.082863,7,788,2026-01-01 00:30:00,2026-07-23 00:30:00,False
"Primaray School, Mataundh(Gramin)",MAHOBA,-,-,25.437951,80.182799,0,0,,2025-09-05 06:00:00,False
"Primary  School, Nawada Kalan",SANT RAVIDAS NAGAR,-,-,25.4286191,82.5155066,9,797,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary / Composite School, Banwaripur",BAGHPAT,-,-,29.055191,77.522527,8,908,2026-01-01 00:00:00,2026-08-27 13:31:00,True
"Primary / Composite School, Chiraudi",MEERUT,-,-,29.150527,77.679529,9,710,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary / Composite School, Jainpur",BAGHPAT,-,-,29.130855,77.514345,9,820,2026-01-01 06:00:00,2026-09-01 00:00:00,True
"Primary / Composite School, Jasad",BAGHPAT,-,-,29.143684,77.520926,9,657,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary / Composite School, Mahalaka",MEERUT,-,-,29.151556,77.777042,9,775,2026-01-01 00:00:00,2026-09-04 00:00:00,True
"Primary / Composite School, Mohaddinpur",BAGHPAT,-,-,28.888823,77.618969,9,863,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary / Composite School, Pepala",BAGHPAT,-,-,28.991386,77.614937,9,867,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary / Composite School, Saradhana Block Office",BAGHPAT,-,-,29.143504,77.608033,9,855,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary English Medium School,MEERUT,-,-,28.909185,77.830477,7,778,2026-01-01 00:58:00,2026-07-23 12:58:00,False
"Primary English Medium School, Kamalpur",MEERUT,-,-,28.93951,77.7654,7,788,2026-01-01 06:00:00,2026-07-23 00:00:00,False
Primary Health Centre Nanauta-Nanauta-Medium,SAHARANPUR,-,-,29.71527778,77.42166667,5,553,2026-01-01 00:00:00,2026-05-30 00:00:00,False
Primary Health Centre Nanauta-Nanauta-Shallow,SAHARANPUR,-,-,29.71527778,77.42166667,5,512,2026-01-16 06:00:00,2026-05-30 00:00:00,False
"Primary Railway, Kulpahar(Rural)",MAHOBA,-,-,25.293879,79.633719,7,795,2026-01-01 06:00:00,2026-07-23 06:00:00,False
Primary School  Bihasara,MIRZAPUR,-,-,25.14932,82.344415,9,797,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School  Biraura,MIRZAPUR,-,-,25.215747,82.449342,9,805,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School  Maharaji,GORAKHPUR,-,-,26.769306,83.467169,9,842,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School 2, Bataini",BAGHPAT,-,-,28.93056,77.304167,4,336,2026-01-03 18:00:00,2026-04-18 00:00:00,False
Primary School Ashadh,VARANASI,-,-,25.257645,82.783523,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Atrar Maaf,MAHOBA,-,-,25.150961,79.717705,7,790,2026-01-01 01:53:00,2026-07-23 01:53:00,False
Primary School Babura,MIRZAPUR,-,-,25.2154433,82.4476865,9,809,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School Badgo,GORAKHPUR,-,-,26.713349,83.369436,7,604,2026-01-01 00:00:00,2026-08-15 18:00:00,False
Primary School Baijnathpur,GORAKHPUR,-,-,26.849192,83.36995,9,872,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Baraura,JHANSI,-,-,25.37182,79.282175,7,792,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Primary School Bargadh,CHITRAKOOT,-,-,25.149349,81.450387,7,781,2026-01-01 05:43:00,2026-07-23 05:43:00,False
Primary School Bargdhi,GORAKHPUR,-,-,26.873247,83.465318,8,728,2026-01-02 00:00:00,2026-08-15 18:00:00,True
Primary School Bedi,VARANASI,-,-,25.423311,82.913258,4,352,2026-01-01 00:00:00,2026-04-03 18:00:00,False
Primary School Bhata Diha,GORAKHPUR,-,-,26.461038,83.192317,9,888,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Bilona,FATEHPUR,-,-,25.950892,80.585982,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Campus Aurangabad,AZAMGARH,-,-,25.918269,82.842979,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Campus Powai,AZAMGARH,-,-,26.17301,82.724903,9,896,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Campus Sikraura,AZAMGARH,-,-,25.749317,82.96128,9,908,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Chandrapur Bichpuri,BAREILLY,-,-,28.375688,79.469907,9,877,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Charkonwa,SONBHADRA,-,-,24.70805,83.285343,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Chhiolaha,CHITRAKOOT,-,-,25.228315,81.391171,7,796,2026-01-01 00:00:00,2026-07-23 12:00:00,False
Primary School Chobla,MEERUT,-,-,28.990055,77.525258,9,904,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Cholahe,SHRAWASTI,-,-,27.785702,82.021451,9,863,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Chungi,LALITPUR,-,-,24.902442,78.640863,7,778,2026-01-01 00:57:00,2026-07-23 12:57:00,False
Primary School Dadri,CHITRAKOOT,-,-,25.264755,81.312094,7,785,2026-01-01 05:22:00,2026-07-23 11:22:00,False
Primary School Dauli Raghuwar Dayal,BAREILLY,-,-,28.35712,79.350078,2,42,2026-05-15 07:00:00,2026-08-15 18:00:00,False
Primary School Dharampur Tappa Vaisya,BUDAUN,-,-,28.122539,78.595408,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Didhai,SIDDHARTHNAGAR,-,-,27.07485,82.836878,9,883,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Dohriya,GORAKHPUR,-,-,26.790972,83.276767,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School English Medium Qutubpur Labdauna,SAHARANPUR,-,-,29.863856,77.582519,9,900,2026-01-02 00:00:00,2026-09-05 18:00:00,True
Primary School Fakharpur,BAGHPAT,-,-,28.843307,77.297654,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Gangapur,BUDAUN,-,-,28.060281,78.805494,5,413,2026-05-14 18:00:00,2026-09-05 18:00:00,False
Primary School Goghara,MIRZAPUR,-,-,25.144305,83.101759,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Gudha,LALITPUR,-,-,24.576391,78.83249,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Harinahpur,MIRZAPUR,-,-,25.144713,82.617596,9,809,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School Harivanshpur,SIDDHARTHNAGAR,-,-,27.354405,83.262064,9,896,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Jagannathpur,BAREILLY,-,-,28.391064,79.106635,9,901,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Jagdishpur Pratham,GORAKHPUR,-,-,26.908421,83.369819,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Jainpur,GORAKHPUR,-,-,26.901924,83.431349,9,835,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School Jairampur,JALAUN,-,-,26.073342,79.736915,9,896,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Jalalabad Urf Jalalpur,MEERUT,-,-,29.069476,77.771492,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Jamunia,MIRZAPUR,-,-,25.051105,82.429218,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Jatmujheda,MUZAFFARNAGAR,-,-,29.467576,77.812204,9,888,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Jawli,GHAZIABAD,-,-,28.744616,77.34045,6,524,2026-01-01 00:00:00,2026-08-15 18:00:00,False
Primary School Karwal,GORAKHPUR,-,-,26.4079892,83.4524448,9,838,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School Keshavpur,BUDAUN,-,-,27.884135,79.264961,4,339,2026-05-14 11:00:00,2026-08-17 18:00:00,False
Primary School Keshawpur Pratham,GORAKHPUR,-,-,26.762616,83.247742,9,817,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School Khandak,BUDAUN,-,-,28.069817,78.807736,5,414,2026-05-14 15:00:00,2026-09-05 18:00:00,False
Primary School Khandarka,JHANSI,-,-,25.373267,79.211603,7,754,2026-01-01 00:00:00,2026-07-18 06:00:00,False
Primary School Kucharam,CHITRAKOOT,-,-,25.355584,80.937801,8,876,2026-01-01 00:00:00,2026-08-26 18:00:00,True
Primary School Kurdi,BAGHPAT,-,-,29.242923,77.158297,9,888,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Lelaur Buzurg,BAREILLY,-,-,28.448967,79.049327,0,0,,2025-08-28 18:00:00,False
Primary School Madari,FATEHPUR,-,-,26.001147,80.32093,9,784,2026-01-01 00:00:00,2026-09-04 18:00:00,True
Primary School Mainhe hardo,SIDDHARTHNAGAR,-,-,27.169413,82.741091,9,916,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Masuri,GHAZIABAD,-,-,28.689048,77.546232,9,908,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Mataur,MEERUT,-,-,29.134261,77.713552,6,568,2026-01-01 00:00:00,2026-08-15 18:00:00,False
Primary School Mohammadpur Gurjar,SAHARANPUR,-,-,29.713612,77.301148,9,912,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Nainkhera,SAHARANPUR,-,-,29.865128,77.517288,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Nandapur,FATEHPUR,-,-,26.046211,80.522639,9,880,2026-01-01 00:00:00,2026-09-01 18:00:00,True
Primary School Nibi,CHITRAKOOT,-,-,25.222663,81.325998,7,787,2026-01-01 02:28:00,2026-07-23 14:28:00,False
Primary School No. 1 Barawad,BAGHPAT,-,-,29.075979,77.326252,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School No. 1, Gadhi",BAGHPAT,-,-,29.000227,77.278349,7,793,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School No.1, Bitaoda",MUZAFFARNAGAR,-,-,29.249461,77.462947,9,791,2026-01-02 09:17:00,2026-09-04 09:17:00,True
"Primary School No.1, Dhikoli",BAGHPAT,-,-,28.901672,77.359394,7,783,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School No.1, Loi",MUZAFFARNAGAR,-,-,29.315711,77.40538,4,336,2026-01-01 06:00:00,2026-04-07 00:00:00,False
"Primary School No.2, Chamrawal",BAGHPAT,-,-,28.87644,77.384273,7,786,2026-01-01 00:00:00,2026-07-23 06:00:00,False
"Primary School No.2, Fatehpur Kheri",MUZAFFARNAGAR,-,-,29.300874,77.393388,7,787,2026-01-01 12:00:00,2026-07-23 12:00:00,False
Primary School Odaraha,VARANASI,-,-,26.375212,82.747088,9,912,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Pahara,ETAH,-,-,27.54868,79.129681,9,924,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Parsona,BUDAUN,-,-,28.092283,78.708835,7,565,2026-01-01 00:00:00,2026-09-05 18:00:00,False
Primary School Patna Khas,SHRAWASTI,-,-,27.682682,81.88304,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Pinna,MUZAFFARNAGAR,-,-,29.465265,77.637349,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Radnool Azizpur,BUDAUN,-,-,28.175687,78.640889,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Ragauli,CHITRAKOOT,-,-,25.351394,81.184458,7,768,2026-01-01 00:00:00,2026-07-22 18:00:00,False
Primary School Rajpura,MAHOBA,-,-,25.13665,79.525735,7,786,2026-01-01 12:00:00,2026-07-23 12:00:00,False
Primary School Rathoda,BAGHPAT,-,-,29.206348,77.211355,9,876,2026-01-02 00:00:00,2026-09-05 18:00:00,True
"Primary School Sahjanwa , Pratham Pipra",GORAKHPUR,-,-,26.751279,83.208295,9,839,2026-01-01 00:00:00,2026-09-05 12:00:00,True
Primary School Sahori,ETAH,-,-,27.594107,79.006204,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Salawa,MEERUT,-,-,29.227554,77.661928,9,900,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Sanda-Sanee,BANDA,-,-,25.501033,80.878924,9,892,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School Sandi,BUDAUN,-,-,27.906904,79.318112,5,496,2026-04-08 00:00:00,2026-08-26 18:00:00,False
Primary School Satheri,MUZAFFARNAGAR,-,-,29.262427,77.450967,7,772,2026-01-01 00:00:00,2026-07-22 18:00:00,False
Primary School Sesa Suvakara,CHITRAKOOT,-,-,25.26641,81.388392,7,796,2026-01-01 00:00:00,2026-07-23 00:00:00,False
Primary School Shekhpuri,MEERUT,-,-,28.997029,77.591019,8,768,2026-01-01 00:00:00,2026-08-15 18:00:00,True
Primary School Siduwapar,GORAKHPUR,-,-,26.298656,83.501166,2,153,2026-01-01 00:00:00,2026-02-10 06:00:00,False
Primary School Sijari Khurd,JHANSI,-,-,25.36119,79.256657,6,660,2026-01-01 00:00:00,2026-06-14 18:00:00,False
Primary School Simardha,LALITPUR,-,-,24.496795,78.394992,1,12,2026-08-12 00:00:00,2026-08-15 18:00:00,False
Primary School Simra Harchand Singh,BAREILLY,-,-,28.111625,79.610466,4,294,2026-05-15 16:00:00,2026-08-30 18:00:00,False
Primary School Sonda,GHAZIABAD,-,-,28.838694,77.523594,9,900,2026-01-02 00:00:00,2026-09-05 18:00:00,True
Primary School Uruwa,GORAKHPUR,-,-,26.455209,83.255473,3,188,2026-01-01 00:00:00,2026-08-15 18:00:00,False
Primary School Vamanpura,BUDAUN,-,-,27.849259,79.32002,9,907,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School chandsina,MUZAFFARNAGAR,-,-,29.290644,77.666145,9,793,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School kakrehwa,SIDDHARTHNAGAR,-,-,27.409922,83.214324,9,757,2026-01-01 00:00:00,2026-09-05 18:00:00,True
Primary School kharaka Muaf,JHANSI,-,-,25.267284,79.228424,7,786,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School,  Todarpur",VARANASI,-,-,25.2604258,82.8635575,9,798,2026-01-01 18:00:00,2026-09-05 12:00:00,True
"Primary School, Amkhera",JALAUN,-,-,26.205511,79.24741,0,0,,2025-07-31 00:00:00,False
"Primary School, Anrabali",MEERUT,-,-,29.022015,77.608379,8,357,2026-01-01 00:00:00,2026-08-21 18:00:00,True
"Primary School, Asara Bighawati",BAGHPAT,-,-,29.245882,77.315409,9,868,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Badagaon bharati form",JHANSI,Jhansi,-,25.52784,78.573978,9,824,2026-01-01 00:00:00,2026-09-02 12:00:00,True
"Primary School, Baghpokhar",SONBHADRA,-,-,24.7949281,82.839969,9,821,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Bamhauri",JHANSI,-,-,25.327954,79.22213,8,688,2026-01-01 18:00:00,2026-09-05 18:00:00,True
"Primary School, Bamhoori Khurd",MAHOBA,Mahoba,-,25.317413,79.679107,8,921,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Bandpur",BAGHPAT,-,-,28.901758,77.266898,9,811,2026-01-01 00:00:00,2026-09-04 00:00:00,True
"Primary School, Barkata",MUZAFFARNAGAR,-,-,29.255784,77.479473,7,793,2026-01-01 04:15:00,2026-07-23 16:15:00,False
"Primary School, Barokhar Khurd",BANDA,-,-,25.338297,80.384605,7,763,2026-01-01 00:00:00,2026-07-21 18:00:00,False
"Primary School, Bartha Lala",DEORIA,-,-,26.2619457,83.8599194,9,823,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Basti",JALAUN,-,-,26.056467,79.183745,9,845,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Belatal",MAHOBA,Mahoba,-,25.276829,79.551523,9,792,2026-01-01 00:00:00,2026-09-01 00:00:00,True
"Primary School, Belaukh",SIDDHARTHNAGAR,-,-,27.0728875,82.9882,9,802,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Bgra khisani bujurg",JHANSI,Jhansi,-,25.277158,78.832417,9,861,2026-01-01 00:00:00,2026-09-04 00:00:00,True
"Primary School, Bhadauda",MEERUT,-,-,29.040462,77.513905,9,850,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Bhagwanpur",BAGHPAT,-,-,29.183441,77.339036,9,829,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Bhalsona",MEERUT,-,-,29.14366,77.520861,9,901,2026-01-01 00:00:00,2026-09-03 00:00:00,True
"Primary School, Bhartpura",LALITPUR,-,-,24.767445,78.303356,9,861,2026-01-02 06:00:00,2026-09-05 18:00:00,True
"Primary School, Bhimapar",SIDDHARTHNAGAR,-,-,27.294444,83.076595,0,0,,2024-04-17 18:00:00,False
"Primary School, Bihar",MAHOBA,-,-,25.305456,79.543815,7,786,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Bilata",LALITPUR,-,-,24.784226,78.706471,9,840,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Biral",MUZAFFARNAGAR,-,-,29.24998,77.358282,7,644,2026-01-01 06:00:00,2026-07-22 00:00:00,False
"Primary School, Block Office",BAGHPAT,-,-,28.869728,77.288321,9,837,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Bodha",BAGHPAT,-,-,29.284083,77.166521,8,900,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Bohra",JALAUN,-,-,26.260482,79.253268,8,919,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Brahmpur",GORAKHPUR,-,-,26.5810775,83.5814486,9,815,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Chariya Bujrag",DEORIA,Deoria,-,26.638454,83.7077951,9,843,2026-01-02 18:00:00,2026-09-05 12:00:00,True
"Primary School, Chiplatha",JHANSI,Jhansi,-,25.354984,78.764937,9,838,2026-01-01 06:00:00,2026-09-05 18:00:00,True
"Primary School, Chirgoan block office",JHANSI,Jhansi,-,25.570001,78.805263,9,752,2026-01-25 12:45:00,2026-09-03 00:00:00,False
"Primary School, Dagarpur Tigadi",BAGHPAT,-,-,28.811386,77.322459,8,919,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Dariba",MAHOBA,-,-,25.305017,79.903353,7,792,2026-01-01 02:46:00,2026-07-23 14:46:00,False
"Primary School, Dera Devra bujurg",JHANSI,Jhansi,-,25.744136,79.156663,8,881,2026-01-01 00:00:00,2026-08-26 06:00:00,True
"Primary School, Dewari",JALAUN,-,-,26.105777,79.289254,8,919,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Dewarniya",BAREILLY,-,-,28.222775,79.469179,5,338,2026-05-15 13:00:00,2026-09-05 18:00:00,False
"Primary School, Dhanaura",JHANSI,Jhansi,-,25.726924,79.289829,8,856,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Dhanaura Tikari",BAGHPAT,-,-,29.217309,77.451665,9,931,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Dhankharpur",SIDDHARTHNAGAR,-,-,27.159064,82.579381,9,810,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Dhikana",BAGHPAT,-,-,29.08345,77.218858,9,802,2026-01-01 00:00:00,2026-09-01 00:00:00,True
"Primary School, Dhobi",SONBHADRA,-,-,24.700001,83.46001,0,0,,2023-07-05 12:00:00,False
"Primary School, Evani",JHANSI,Jhansi,-,25.43777,79.229519,9,844,2026-01-01 00:00:00,2026-09-04 00:00:00,True
"Primary School, Gaidaira",LALITPUR,-,-,24.877889,78.607136,8,704,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Garher",JALAUN,-,-,26.017751,79.382879,9,828,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Gauripur Javahar Nagar",BAGHPAT,-,-,28.991657,77.222013,9,833,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Gorkha",MAHOBA,-,-,25.386239,79.64064,7,782,2026-01-01 00:00:00,2026-07-23 06:00:00,False
"Primary School, Gotaka",MEERUT,-,-,29.158535,77.518594,9,768,2026-01-01 06:00:00,2026-09-05 18:00:00,True
"Primary School, Gursarai tahrauli tahshil",JHANSI,Jhansi,-,25.533412,78.986807,8,918,2026-01-01 00:00:00,2026-08-29 00:00:00,True
"Primary School, Hanpa",CHITRAKOOT,-,-,25.289636,81.321121,6,477,2026-02-01 00:00:00,2026-09-05 18:00:00,False
"Primary School, Jamunipur",BANDA,-,-,25.49765,80.393891,7,796,2026-01-01 03:03:00,2026-07-23 09:03:00,False
"Primary School, Jhaaro Kalan",SONBHADRA,-,-,24.1816022,83.1503771,9,813,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Jogehthi",MEERUT,-,-,29.047064,77.642502,9,862,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Jogiya Khera",MUZAFFARNAGAR,-,-,29.294358,77.382058,9,898,2026-01-01 06:00:00,2026-09-05 06:00:00,True
"Primary School, Johadi",BAGHPAT,-,-,29.103029,77.340707,9,854,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kailgwan",LALITPUR,-,-,24.841849,78.760632,9,850,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kakadipur",BAGHPAT,-,-,29.253637,77.280787,9,842,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kakaurkala",BAGHPAT,-,-,29.173352,77.15018,9,822,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kalan Bar Devran",LALITPUR,-,-,24.818359,78.50096,9,706,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kalani Khurad",GORAKHPUR,-,-,26.690605,83.347525,9,827,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Kantit",MIRZAPUR,Mirzapur,-,25.146835,82.5072723,9,805,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Kanwara",BANDA,-,-,25.524444,80.30755,7,799,2026-01-01 02:19:00,2026-07-23 14:19:00,False
"Primary School, Kaparwar",DEORIA,-,-,26.3054039,83.674568,9,807,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Karahiya",BANDA,-,-,25.578391,80.37522,7,785,2026-01-01 04:17:00,2026-07-23 10:17:00,False
"Primary School, Karasdev Mandir",LALITPUR,-,-,25.133382,78.556367,9,788,2026-01-01 00:00:00,2026-09-05 14:51:00,True
"Primary School, Kevtam",SONBHADRA,-,-,24.6300111,83.340011,9,797,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Khandeura",BANDA,Banda,-,25.100075,80.576999,8,840,2026-01-01 06:00:00,2026-08-31 12:00:00,True
"Primary School, Khanpur",MUZAFFARNAGAR,-,-,29.341388,77.484654,7,777,2026-01-01 00:00:00,2026-07-23 06:00:00,False
"Primary School, Kharka",MAHOBA,-,-,25.361096,80.108193,7,800,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Khera",MEERUT,-,-,29.229205,77.59462,7,653,2026-01-01 06:00:00,2026-07-31 12:00:00,False
"Primary School, Kheri Gani",MUZAFFARNAGAR,-,-,29.342905,77.445778,7,789,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Khiriya",JHANSI,Jhansi,-,25.683912,78.9886,9,844,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Khujurahokhurd",JHANSI,Jhansi,-,26.017751,79.382879,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kodai",VARANASI,-,-,25.4061837,82.7441688,9,799,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Koilar",VARANASI,-,-,25.4097142,82.723222,9,801,2026-01-01 00:00:00,2026-09-05 12:00:00,True
"Primary School, Kolawal Raipur",BANDA,-,-,25.261293,80.375516,7,794,2026-01-01 00:00:00,2026-07-23 00:00:00,False
"Primary School, Kritikhand",FATEHPUR,-,-,25.857666,80.580818,9,909,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Kuralasi",MUZAFFARNAGAR,-,-,29.26289,77.40559,7,771,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Leharthkurpura",JHANSI,Jhansi,-,25.242715,78.54858,9,853,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Lona",JALAUN,-,-,26.022765,79.166549,0,0,,2025-08-12 06:00:00,False
"Primary School, Mahaljana",MUZAFFARNAGAR,-,-,29.243175,77.502553,7,780,2026-01-01 05:02:00,2026-07-23 11:02:00,False
"Primary School, Mahuwa",BANDA,-,-,25.398834,80.424614,0,0,,2024-08-04 12:00:00,False
"Primary School, Makarbai",MAHOBA,-,-,25.358483,79.999033,7,778,2026-01-01 00:00:00,2026-07-23 12:00:00,False
"Primary School, Manupura",LALITPUR,-,-,24.839105,78.5107,8,782,2026-01-01 00:00:00,2026-08-15 00:00:00,True
"Primary School, Marry",JHANSI,Jhansi,-,25.476462,78.602875,9,849,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Masaurakhurd",LALITPUR,-,-,24.652554,78.451204,9,848,2026-01-01 00:00:00,2026-09-05 18:00:00,True
"Primary School, Mau Manpur",BANDA,-,-,25.246808,80.412485,7,637,2026-01-01 00:00:00,2026-08-25 12:00:00,False
